gene	go_term	go_slim_term	cellular_component
dpy-28	GO:0005634;GO:0043073	GO:0005634	nucleus
dpy-28	GO:0005654	GO:0005654	nucleoplasm
dpy-28	GO:0000805;GO:0005694	GO:0005694	chromosome
dpy-28	GO:0000796;GO:0046536	GO:0032991	protein-containing complex
dpy-28	GO:0000779		
dpy-3	GO:0016020	GO:0016020	membrane
dpy-3	GO:0005581	GO:0032991	protein-containing complex
dpy-30	GO:0005634	GO:0005634	nucleus
dpy-7	GO:0060102	GO:0031012	extracellular matrix
dpy-7	GO:0005581	GO:0032991	protein-containing complex
dpy-7	GO:0060108		
dpy-8	GO:0016020	GO:0016020	membrane
dpy-8	GO:0005581	GO:0032991	protein-containing complex
dpy-9	GO:0016020	GO:0016020	membrane
dpy-9	GO:0005581	GO:0032991	protein-containing complex
dpyd-1	GO:0005737	GO:0005737	cytoplasm
dpyd-1	GO:0005829	GO:0005829	cytosol
drag-1	GO:0005886	GO:0005886	plasma membrane
drag-1	GO:0016020	GO:0016020	membrane
drag-1	GO:0043235	GO:0032991	protein-containing complex
drag-1	GO:0098552		
drd-5	GO:0016020	GO:0016020	membrane
dre-1	GO:0005634	GO:0005634	nucleus
dre-1	GO:0005737	GO:0005737	cytoplasm
drh-1	GO:0005737	GO:0005737	cytoplasm
drh-3	GO:0000794	GO:0000228	nuclear chromosome
drh-3	GO:0005737	GO:0005737	cytoplasm
drh-3	GO:0043186	GO:0043226	organelle
drh-3	GO:0070090		
drp-1	GO:0005737	GO:0005737	cytoplasm
drp-1	GO:0005739	GO:0005739	mitochondrion
drp-1	GO:0005829	GO:0005829	cytosol
drp-1	GO:0005741;GO:0016020	GO:0016020	membrane
drp-1	GO:0005874		
drr-2	GO:0033290	GO:0032991	protein-containing complex
drsh-1	GO:0005634	GO:0005634	nucleus
drsh-1	GO:0070877	GO:0032991	protein-containing complex
dsbn-1	GO:0031082;GO:0031083	GO:0032991	protein-containing complex
dsc-1	GO:0005634	GO:0005634	nucleus
dsc-1	GO:0005737	GO:0005737	cytoplasm
dsc-1	GO:0042995	GO:0042995	cell projection
dsc-1	GO:0030424	GO:0043005	neuron projection
dsc-4	GO:0005783	GO:0005783	endoplasmic reticulum
dsc-4	GO:0005794	GO:0005794	Golgi apparatus
dsc-4	GO:0016323	GO:0016020	membrane
dsh-1	GO:0005737;GO:0005938	GO:0005737	cytoplasm
dsh-1	GO:0005829	GO:0005829	cytosol
dsh-1	GO:0016020	GO:0016020	membrane
dsh-2	GO:0005737;GO:0005938	GO:0005737	cytoplasm
dsh-2	GO:0005829	GO:0005829	cytosol
dsh-2	GO:0016020	GO:0016020	membrane
duo-1			
duox-2	GO:0005886	GO:0005886	plasma membrane
duox-2	GO:0016020	GO:0016020	membrane
duox-2	GO:0043020	GO:0032991	protein-containing complex
dut-1			
dvc-1	GO:0005634	GO:0005634	nucleus
dvc-1	GO:0005694	GO:0005694	chromosome
dve-1	GO:0005634	GO:0005634	nucleus
dve-1	GO:0005737	GO:0005737	cytoplasm
dve-1	GO:0005829	GO:0005829	cytosol
dve-1	GO:0005667	GO:0032991	protein-containing complex
dve-1	GO:0000785		
dyb-1	GO:0005737	GO:0005737	cytoplasm
dyb-1	GO:0005886	GO:0005886	plasma membrane
dyb-1	GO:0016010;GO:0016014	GO:0032991	protein-containing complex
dyb-1	GO:0045202	GO:0045202	synapse
dyc-1	GO:0016010	GO:0032991	protein-containing complex
dyc-1	GO:0030424	GO:0043005	neuron projection
dyc-1	GO:0055120		
dyci-1	GO:0005737	GO:0005737	cytoplasm
dyci-1	GO:0005868	GO:0032991	protein-containing complex
dyf-11	GO:0005737	GO:0005737	cytoplasm
dyf-11	GO:0036064	GO:0005815	microtubule organizing center
dyf-11	GO:0005856	GO:0005856	cytoskeleton
dyf-11	GO:0005929	GO:0005929	cilium
dyf-11	GO:0030992	GO:0032991	protein-containing complex
dyf-11	GO:0042995	GO:0042995	cell projection
dyf-11	GO:0005930		
dyf-18	GO:0005634	GO:0005634	nucleus
dyf-2			
dyf-5	GO:0005634	GO:0005634	nucleus
dyf-5	GO:0005737	GO:0005737	cytoplasm
dyf-5	GO:0005929;GO:0097730	GO:0005929	cilium
dyf-5	GO:0042995	GO:0042995	cell projection
dyf-5	GO:0030424;GO:0030425	GO:0043005	neuron projection
dyf-5	GO:0043025;GO:0043204		
dyla-1	GO:0005737	GO:0005737	cytoplasm
dyla-1	GO:0030286	GO:0032991	protein-containing complex
dyla-1	GO:0005930;GO:0097546		
dylt-2	GO:0005737	GO:0005737	cytoplasm
dylt-2	GO:0005868	GO:0032991	protein-containing complex
dylt-2	GO:0005930		
dyn-1	GO:0005737	GO:0005737	cytoplasm
dyn-1	GO:0005856	GO:0005856	cytoskeleton
dyn-1	GO:0005886	GO:0005886	plasma membrane
dyn-1	GO:0016020;GO:0030670;GO:0032154;GO:1990075	GO:0016020	membrane
dyn-1	GO:0031410;GO:0045335	GO:0031410	cytoplasmic vesicle
dyn-1	GO:0031143	GO:0042995	cell projection
dyn-1	GO:0030424	GO:0043005	neuron projection
dyn-1	GO:0005819	GO:0043226	organelle
dyn-1	GO:0045202	GO:0045202	synapse
dyn-1	GO:0001891;GO:0005874;GO:0005876;GO:0030496;GO:0045177;GO:0048786		
dyrb-1	GO:0005694	GO:0005694	chromosome
dyrb-1	GO:0005737;GO:0005938	GO:0005737	cytoplasm
dyrb-1	GO:0005813	GO:0005815	microtubule organizing center
dyrb-1	GO:0005856	GO:0005856	cytoskeleton
dyrb-1	GO:0005868;GO:0030286	GO:0032991	protein-containing complex
dyrb-1	GO:0005819	GO:0043226	organelle
dyrb-1	GO:0005874;GO:0005876;GO:0048471		
dys-1	GO:0005737	GO:0005737	cytoplasm
dys-1	GO:0005856	GO:0005856	cytoskeleton
dys-1	GO:0005886;GO:0042383	GO:0005886	plasma membrane
dys-1	GO:0016020	GO:0016020	membrane
dys-1	GO:0016010;GO:0016014	GO:0032991	protein-containing complex
dys-1	GO:0045202	GO:0045202	synapse
dys-1	GO:0055120		
eaf-1	GO:0005634	GO:0005634	nucleus
eaf-1	GO:0005654	GO:0005654	nucleoplasm
eaf-1	GO:0008023;GO:0032783	GO:0032991	protein-containing complex
ears-1	GO:0005737	GO:0005737	cytoplasm
ears-1	GO:0005829	GO:0005829	cytosol
ears-1	GO:0017101;GO:0017102	GO:0032991	protein-containing complex
ears-2	GO:0005737	GO:0005737	cytoplasm
ears-2	GO:0005739	GO:0005739	mitochondrion
eat-16	GO:0005737	GO:0005737	cytoplasm
eat-16	GO:0005886	GO:0005886	plasma membrane
eat-16	GO:0016020	GO:0016020	membrane
eat-16	GO:0043005	GO:0043005	neuron projection
eat-2	GO:0005886	GO:0005886	plasma membrane
eat-2	GO:0016020;GO:0045211	GO:0016020	membrane
eat-2	GO:0005892	GO:0032991	protein-containing complex
eat-2	GO:0043005	GO:0043005	neuron projection
eat-2	GO:0031594;GO:0045202	GO:0045202	synapse
eat-3	GO:0005737	GO:0005737	cytoplasm
eat-3	GO:0005739	GO:0005739	mitochondrion
eat-3	GO:0005743;GO:0016020;GO:0031966	GO:0016020	membrane
eat-3	GO:0005758;GO:0005874		
eat-4	GO:0005886	GO:0005886	plasma membrane
eat-4	GO:0016020;GO:0030672	GO:0016020	membrane
eat-4	GO:0045202;GO:0060076	GO:0045202	synapse
eat-5	GO:0005886	GO:0005886	plasma membrane
eat-5	GO:0016020	GO:0016020	membrane
eat-5	GO:0005921;GO:0070161	GO:0030054	cell junction
eat-6	GO:0005886	GO:0005886	plasma membrane
eat-6	GO:0016020	GO:0016020	membrane
ebp-1	GO:0005938	GO:0005737	cytoplasm
ebp-1	GO:0005813;GO:0005815	GO:0005815	microtubule organizing center
ebp-1	GO:0005856	GO:0005856	cytoskeleton
ebp-1	GO:0000235;GO:0005874;GO:0005881;GO:0035371;GO:0051233		
ebp-2	GO:0005737;GO:0005938	GO:0005737	cytoplasm
ebp-2	GO:0005813;GO:0005815	GO:0005815	microtubule organizing center
ebp-2	GO:0005856	GO:0005856	cytoskeleton
ebp-2	GO:0097730	GO:0005929	cilium
ebp-2	GO:0000776	GO:0043226	organelle
ebp-2	GO:0005874;GO:0005881;GO:0035371;GO:0051233		
ebp-3	GO:0005815	GO:0005815	microtubule organizing center
ebp-3	GO:0005856	GO:0005856	cytoskeleton
ebp-3	GO:0005874;GO:0005881;GO:0035371;GO:0051233		
ech-1.1	GO:0005739	GO:0005739	mitochondrion
ech-1.1	GO:0005743;GO:0016020	GO:0016020	membrane
ech-1.1	GO:0016507	GO:0032991	protein-containing complex
ech-1.1	GO:0005759		
ech-1.2	GO:0005739	GO:0005739	mitochondrion
ech-1.2	GO:0005743;GO:0016020	GO:0016020	membrane
ech-1.2	GO:0016507	GO:0032991	protein-containing complex
ech-1.2	GO:0005759		
ech-5	GO:0005739	GO:0005739	mitochondrion
ech-6	GO:0005739	GO:0005739	mitochondrion
ech-6	GO:0005759		
ech-7	GO:0005739	GO:0005739	mitochondrion
ech-8	GO:0005777	GO:0005777	peroxisome
ech-9	GO:0005777	GO:0005777	peroxisome
eco-1	GO:0005634	GO:0005634	nucleus
eco-1	GO:0000785		
edc-3	GO:0000932	GO:0043226	organelle
eef-1A.1			
eef-1A.2	GO:0005737	GO:0005737	cytoplasm
eef-1G	GO:0005634	GO:0005634	nucleus
eef-1G	GO:0005737	GO:0005737	cytoplasm
eef-2	GO:0005737	GO:0005737	cytoplasm
eef-2	GO:0005829	GO:0005829	cytosol
eef-2	GO:1990904	GO:0032991	protein-containing complex
eel-1	GO:0005634	GO:0005634	nucleus
eel-1	GO:0005737	GO:0005737	cytoplasm
efa-6	GO:0005737;GO:0005938	GO:0005737	cytoplasm
efa-6	GO:0005886	GO:0005886	plasma membrane
efa-6	GO:0016020	GO:0016020	membrane
efa-6	GO:0036449		
efhc-1	GO:0005737	GO:0005737	cytoplasm
efhc-1	GO:0005856	GO:0005856	cytoskeleton
efhc-1	GO:0042995	GO:0042995	cell projection
efhc-1	GO:0072686	GO:0043226	organelle
efhc-1	GO:0005930		
efk-1			
efl-1	GO:0005634	GO:0005634	nucleus
efl-1	GO:0005667;GO:0035189;GO:0070176;GO:0090575	GO:0032991	protein-containing complex
efl-2	GO:0005634	GO:0005634	nucleus
efl-2	GO:0005667;GO:0035189;GO:0090575	GO:0032991	protein-containing complex
efn-2	GO:0005886	GO:0005886	plasma membrane
efn-2	GO:0016020	GO:0016020	membrane
efn-3	GO:0005886	GO:0005886	plasma membrane
efn-3	GO:0016020	GO:0016020	membrane
efn-4	GO:0005886	GO:0005886	plasma membrane
efn-4	GO:0016020	GO:0016020	membrane
efn-4	GO:0030424	GO:0043005	neuron projection
efn-4	GO:0043025;GO:0098552		
efsc-1			
eftu-2	GO:0005634	GO:0005634	nucleus
eftu-2	GO:0005829	GO:0005829	cytosol
eftu-2	GO:0046540;GO:0071007	GO:0032991	protein-containing complex
egl-10	GO:0005737	GO:0005737	cytoplasm
egl-10	GO:0042995	GO:0042995	cell projection
egl-10	GO:0030425;GO:0043005	GO:0043005	neuron projection
egl-13	GO:0005634	GO:0005634	nucleus
egl-15	GO:0005886	GO:0005886	plasma membrane
egl-15	GO:0016020	GO:0016020	membrane
egl-15	GO:0043235	GO:0032991	protein-containing complex
egl-17	GO:0005737	GO:0005737	cytoplasm
egl-17	GO:0005615		
egl-19	GO:0005886	GO:0005886	plasma membrane
egl-19	GO:0016020;GO:0016323	GO:0016020	membrane
egl-19	GO:0005891;GO:0034702	GO:0032991	protein-containing complex
egl-2	GO:0005886	GO:0005886	plasma membrane
egl-2	GO:0016020;GO:0031528	GO:0016020	membrane
egl-2	GO:0008076;GO:0034702	GO:0032991	protein-containing complex
egl-21	GO:0031410	GO:0031410	cytoplasmic vesicle
egl-21	GO:0042995	GO:0042995	cell projection
egl-21	GO:0030424	GO:0043005	neuron projection
egl-21	GO:0005615;GO:0043025;GO:0043204;GO:0098793		
egl-27	GO:0005634	GO:0005634	nucleus
egl-27	GO:0016581	GO:0032991	protein-containing complex
egl-3	GO:0005576	GO:0005576	extracellular region
egl-3	GO:0016020	GO:0016020	membrane
egl-3	GO:0031410	GO:0031410	cytoplasmic vesicle
egl-3	GO:0042995	GO:0042995	cell projection
egl-3	GO:0030424;GO:0043005	GO:0043005	neuron projection
egl-3	GO:0045202	GO:0045202	synapse
egl-3	GO:0005615		
egl-30	GO:0005737;GO:0005938	GO:0005737	cytoplasm
egl-30	GO:0005886	GO:0005886	plasma membrane
egl-30	GO:0005834	GO:0032991	protein-containing complex
egl-30	GO:0030424;GO:0043005	GO:0043005	neuron projection
egl-30	GO:0043025		
egl-36	GO:0016020;GO:0032590;GO:0042734;GO:0045211	GO:0016020	membrane
egl-36	GO:0008076;GO:0034702	GO:0032991	protein-containing complex
egl-36	GO:0032809;GO:0043679		
egl-38	GO:0005634	GO:0005634	nucleus
egl-38	GO:0005694	GO:0005694	chromosome
egl-38	GO:0000785		
egl-4	GO:0005634	GO:0005634	nucleus
egl-4	GO:0005737	GO:0005737	cytoplasm
egl-4	GO:0005829	GO:0005829	cytosol
egl-43	GO:0005634	GO:0005634	nucleus
egl-44	GO:0005634	GO:0005634	nucleus
egl-44	GO:0005667;GO:0090575	GO:0032991	protein-containing complex
egl-46	GO:0005634	GO:0005634	nucleus
egl-46	GO:0017053	GO:0032991	protein-containing complex
egl-8	GO:0005886	GO:0005886	plasma membrane
egl-8	GO:0005912;GO:0070161	GO:0030054	cell junction
egl-8	GO:0042995	GO:0042995	cell projection
egl-8	GO:0030424	GO:0043005	neuron projection
egl-8	GO:0045202	GO:0045202	synapse
egl-8	GO:0043204		
egl-9	GO:0005634	GO:0005634	nucleus
egl-9	GO:0005737	GO:0005737	cytoplasm
egl-9	GO:0042995	GO:0042995	cell projection
egl-9	GO:0030424;GO:0030425	GO:0043005	neuron projection
egrh-1	GO:0005634	GO:0005634	nucleus
egrh-1	GO:0005737	GO:0005737	cytoplasm
egrh-1	GO:0048471		
egrh-2	GO:0005634	GO:0005634	nucleus
egrh-2	GO:0005737	GO:0005737	cytoplasm
egrh-3	GO:0005634	GO:0005634	nucleus
egrh-3	GO:0005737	GO:0005737	cytoplasm
eif-1.A	GO:0005737	GO:0005737	cytoplasm
eif-2A			
eif-2Balpha	GO:0005737	GO:0005737	cytoplasm
eif-2Balpha	GO:0005829	GO:0005829	cytosol
eif-2Balpha	GO:0005851	GO:0032991	protein-containing complex
eif-2Bbeta	GO:0005829	GO:0005829	cytosol
eif-2Bbeta	GO:0005851	GO:0032991	protein-containing complex
eif-2Bdelta	GO:0005737	GO:0005737	cytoplasm
eif-2Bdelta	GO:0005829	GO:0005829	cytosol
eif-2Bdelta	GO:0005851	GO:0032991	protein-containing complex
eif-2Bepsilon	GO:0005737	GO:0005737	cytoplasm
eif-2Bepsilon	GO:0005851	GO:0032991	protein-containing complex
eif-2Bgamma	GO:0005737	GO:0005737	cytoplasm
eif-2Bgamma	GO:0005829	GO:0005829	cytosol
eif-2Bgamma	GO:0005851	GO:0032991	protein-containing complex
eif-2alpha	GO:0005850;GO:0033290	GO:0032991	protein-containing complex
eif-2beta	GO:0005737	GO:0005737	cytoplasm
eif-2beta	GO:0005829	GO:0005829	cytosol
eif-2beta	GO:0005850	GO:0032991	protein-containing complex
eif-2gamma	GO:0005850	GO:0032991	protein-containing complex
eif-3.E	GO:0005634	GO:0005634	nucleus
eif-3.E	GO:0005737	GO:0005737	cytoplasm
eif-3.E	GO:0005852;GO:0016282;GO:0033290;GO:0071540	GO:0032991	protein-containing complex
eif-3.F	GO:0005737	GO:0005737	cytoplasm
eif-3.F	GO:0005852;GO:0016282;GO:0033290;GO:0071541	GO:0032991	protein-containing complex
eif-3.H	GO:0005737	GO:0005737	cytoplasm
eif-3.H	GO:0005852;GO:0016282;GO:0033290	GO:0032991	protein-containing complex
eif-4A3	GO:0005634	GO:0005634	nucleus
eif-4A3	GO:0005730	GO:0005730	nucleolus
eif-4A3	GO:0071013	GO:0032991	protein-containing complex
eif-4A3	GO:0043186	GO:0043226	organelle
eif-6	GO:0005634	GO:0005634	nucleus
eif-6	GO:0005730	GO:0005730	nucleolus
eif-6	GO:0005737	GO:0005737	cytoplasm
eif-6	GO:0005829	GO:0005829	cytosol
elac-2	GO:0005634	GO:0005634	nucleus
elac-2	GO:0005739	GO:0005739	mitochondrion
elk-2			
ell-1	GO:0005634	GO:0005634	nucleus
ell-1	GO:0008023	GO:0032991	protein-containing complex
elmd-1			
elp-1	GO:0005737	GO:0005737	cytoplasm
elp-1	GO:0005856	GO:0005856	cytoskeleton
elp-1	GO:0030425	GO:0043005	neuron projection
elp-1	GO:0072686	GO:0043226	organelle
elp-1	GO:0031594	GO:0045202	synapse
elp-1	GO:0005874;GO:0043025		
elpc-1	GO:0005634	GO:0005634	nucleus
elpc-1	GO:0005737	GO:0005737	cytoplasm
elpc-1	GO:0005829	GO:0005829	cytosol
elpc-1	GO:0033588	GO:0032991	protein-containing complex
elpc-1	GO:0043005	GO:0043005	neuron projection
elpc-1	GO:0043025		
elpc-2	GO:0005634	GO:0005634	nucleus
elpc-2	GO:0005737	GO:0005737	cytoplasm
elpc-2	GO:0033588	GO:0032991	protein-containing complex
elpc-3	GO:0005634	GO:0005634	nucleus
elpc-3	GO:0005737	GO:0005737	cytoplasm
elpc-3	GO:0033588	GO:0032991	protein-containing complex
elpc-4	GO:0005634	GO:0005634	nucleus
elpc-4	GO:0005737	GO:0005737	cytoplasm
elpc-4	GO:0008023;GO:0033588	GO:0032991	protein-containing complex
elt-1	GO:0005634	GO:0005634	nucleus
elt-1	GO:0042995	GO:0042995	cell projection
elt-1	GO:0030424	GO:0043005	neuron projection
elt-1	GO:0043204		
elt-2	GO:0005634	GO:0005634	nucleus
elt-4	GO:0005634	GO:0005634	nucleus
emb-8	GO:0005737	GO:0005737	cytoplasm
emb-8	GO:0005783	GO:0005783	endoplasmic reticulum
emb-8	GO:0005829	GO:0005829	cytosol
emb-8	GO:0005789;GO:0016020	GO:0016020	membrane
emb-9	GO:0005576	GO:0005576	extracellular region
emb-9	GO:0005604;GO:0031012	GO:0031012	extracellular matrix
emb-9	GO:0005581;GO:0005587	GO:0032991	protein-containing complex
emb-9	GO:0071944		
emc-1	GO:0005783	GO:0005783	endoplasmic reticulum
emc-1	GO:0005789;GO:0016020	GO:0016020	membrane
emc-1	GO:0072546	GO:0032991	protein-containing complex
emc-3	GO:0016020	GO:0016020	membrane
emc-3	GO:0072546	GO:0032991	protein-containing complex
emg-1	GO:0005634	GO:0005634	nucleus
emg-1	GO:0005730	GO:0005730	nucleolus
emg-1	GO:0032040	GO:0032991	protein-containing complex
emr-1	GO:0005634	GO:0005634	nucleus
emr-1	GO:0005635	GO:0005635	nuclear envelope
emr-1	GO:0005637;GO:0016020	GO:0016020	membrane
endu-2			
enol-1	GO:0005737	GO:0005737	cytoplasm
enol-1	GO:0000015	GO:0032991	protein-containing complex
enpl-1	GO:0005783	GO:0005783	endoplasmic reticulum
enpl-1	GO:0005788;GO:0048471		
enpp-1	GO:0016020	GO:0016020	membrane
ensh-1	GO:0016020	GO:0016020	membrane
ensh-1	GO:0005615		
ent-1	GO:0005886	GO:0005886	plasma membrane
ent-1	GO:0016020	GO:0016020	membrane
ent-2	GO:0005886	GO:0005886	plasma membrane
ent-2	GO:0016020	GO:0016020	membrane
ent-3	GO:0005886	GO:0005886	plasma membrane
ent-3	GO:0016020	GO:0016020	membrane
ent-4	GO:0005886	GO:0005886	plasma membrane
ent-4	GO:0016020	GO:0016020	membrane
ent-5	GO:0005886	GO:0005886	plasma membrane
ent-5	GO:0016020	GO:0016020	membrane
ent-7	GO:0005886	GO:0005886	plasma membrane
ent-7	GO:0016020	GO:0016020	membrane
epac-1	GO:0005886	GO:0005886	plasma membrane
epg-5	GO:0005737	GO:0005737	cytoplasm
epg-5	GO:0016020;GO:0030670	GO:0016020	membrane
epg-5	GO:0031410	GO:0031410	cytoplasmic vesicle
epg-6	GO:0005737	GO:0005737	cytoplasm
epg-6	GO:0005829	GO:0005829	cytosol
epg-6	GO:0016020;GO:0034045	GO:0016020	membrane
epg-7	GO:0005737	GO:0005737	cytoplasm
epg-7	GO:0034045	GO:0016020	membrane
epg-7	GO:1990316	GO:0032991	protein-containing complex
epg-9	GO:1990316	GO:0032991	protein-containing complex
epg-9	GO:0000407		
epi-1	GO:0005576	GO:0005576	extracellular region
epi-1	GO:0005604	GO:0031012	extracellular matrix
epn-1	GO:0005737	GO:0005737	cytoplasm
epn-1	GO:0005768	GO:0005768	endosome
epn-1	GO:0005886	GO:0005886	plasma membrane
epn-1	GO:0031410;GO:0032009	GO:0031410	cytoplasmic vesicle
epn-1	GO:0030125	GO:0032991	protein-containing complex
epn-1	GO:0031143	GO:0042995	cell projection
epn-1	GO:0001891		
eps-8	GO:0005737	GO:0005737	cytoplasm
eps-8	GO:0005886	GO:0005886	plasma membrane
eps-8	GO:0030056	GO:0030054	cell junction
eps-8	GO:0005903;GO:0045177		
ept-1	GO:0005794	GO:0005794	Golgi apparatus
ept-1	GO:0005789;GO:0016020	GO:0016020	membrane
eral-1	GO:0005739	GO:0005739	mitochondrion
eral-1	GO:0005743;GO:0016020	GO:0016020	membrane
eral-1	GO:0005759		
ercc-1	GO:0005634	GO:0005634	nucleus
ercc-1	GO:0000110;GO:0070522	GO:0032991	protein-containing complex
erd-2.1	GO:0005783	GO:0005783	endoplasmic reticulum
erd-2.1	GO:0005789;GO:0016020	GO:0016020	membrane
erd-2.1	GO:0005801	GO:0043226	organelle
erd-2.2	GO:0005783	GO:0005783	endoplasmic reticulum
erd-2.2	GO:0005789;GO:0016020	GO:0016020	membrane
ergi-1	GO:0005783	GO:0005783	endoplasmic reticulum
ergi-1	GO:0000139;GO:0005789;GO:0016020;GO:0033116	GO:0016020	membrane
ergi-1	GO:0030134	GO:0031410	cytoplasmic vesicle
ergi-3	GO:0005783	GO:0005783	endoplasmic reticulum
ergi-3	GO:0005794	GO:0005794	Golgi apparatus
ergi-3	GO:0000139;GO:0005789;GO:0016020;GO:0033116	GO:0016020	membrane
ergi-3	GO:0030134	GO:0031410	cytoplasmic vesicle
eri-7	GO:0016604	GO:0043226	organelle
erl-1	GO:0005783	GO:0005783	endoplasmic reticulum
erl-1	GO:0005789;GO:0016020	GO:0016020	membrane
erl-1	GO:0032991	GO:0032991	protein-containing complex
erm-1	GO:0005938;GO:0045179	GO:0005737	cytoplasm
erm-1	GO:0005886	GO:0005886	plasma membrane
erm-1	GO:0016020;GO:0016324	GO:0016020	membrane
erm-1	GO:0005912	GO:0030054	cell junction
erm-1	GO:0005902;GO:0030175	GO:0042995	cell projection
erm-1	GO:0005884;GO:0031974;GO:0045177		
ess-2	GO:0005634	GO:0005634	nucleus
ess-2	GO:0071013	GO:0032991	protein-containing complex
etfa-1	GO:0005739	GO:0005739	mitochondrion
etfa-1	GO:0045251	GO:0032991	protein-containing complex
etfa-1	GO:0005759		
etfb-1	GO:0005739	GO:0005739	mitochondrion
etfb-1	GO:0005759		
ethe-1	GO:0005739	GO:0005739	mitochondrion
etr-1	GO:0005634	GO:0005634	nucleus
etr-1	GO:0005737	GO:0005737	cytoplasm
etr-1	GO:1990904	GO:0032991	protein-containing complex
ets-4	GO:0005634	GO:0005634	nucleus
ets-4	GO:0090575	GO:0032991	protein-containing complex
ets-5	GO:0005634	GO:0005634	nucleus
ets-8	GO:0005634	GO:0005634	nucleus
evl-14	GO:0005634	GO:0005634	nucleus
evl-14	GO:0000785		
evl-18	GO:0005634	GO:0005634	nucleus
evl-18	GO:0031261	GO:0032991	protein-containing complex
exc-14			
exc-15	GO:0005829	GO:0005829	cytosol
exc-4	GO:0005737	GO:0005737	cytoplasm
exc-4	GO:0005764	GO:0005764	lysosome
exc-4	GO:0005886	GO:0005886	plasma membrane
exc-4	GO:0016020;GO:0016324	GO:0016020	membrane
exc-4	GO:0043296	GO:0030054	cell junction
exc-4	GO:0034702;GO:0034707	GO:0032991	protein-containing complex
exc-5	GO:0005737;GO:0045179	GO:0005737	cytoplasm
exc-5	GO:0005856;GO:0015629	GO:0005856	cytoskeleton
exc-5	GO:0042995	GO:0042995	cell projection
exc-5	GO:0044297;GO:0045177		
exc-6	GO:0005737	GO:0005737	cytoplasm
exc-6	GO:0005856	GO:0005856	cytoskeleton
exc-6	GO:0031941	GO:0032991	protein-containing complex
exc-6	GO:0005874;GO:0005884		
exc-7	GO:0005634	GO:0005634	nucleus
exc-7	GO:0005829	GO:0005829	cytosol
exc-7	GO:1990904	GO:0032991	protein-containing complex
exc-7	GO:0016607	GO:0043226	organelle
exl-1	GO:0005737	GO:0005737	cytoplasm
exl-1	GO:0005764	GO:0005764	lysosome
exl-1	GO:0005783	GO:0005783	endoplasmic reticulum
exl-1	GO:0005794	GO:0005794	Golgi apparatus
exl-1	GO:0000139;GO:0005765;GO:0016020;GO:0016324;GO:0036195	GO:0016020	membrane
exl-1	GO:0034702;GO:0034707	GO:0032991	protein-containing complex
exl-1	GO:0055120		
exo-1	GO:0005634	GO:0005634	nucleus
exo-3	GO:0005634	GO:0005634	nucleus
exoc-7	GO:0000145	GO:0032991	protein-containing complex
exos-1	GO:0005634	GO:0005634	nucleus
exos-1	GO:0005654	GO:0005654	nucleoplasm
exos-1	GO:0005730	GO:0005730	nucleolus
exos-1	GO:0005737	GO:0005737	cytoplasm
exos-1	GO:0000176;GO:0000178	GO:0032991	protein-containing complex
exos-2	GO:0005634	GO:0005634	nucleus
exos-2	GO:0005654	GO:0005654	nucleoplasm
exos-2	GO:0005730	GO:0005730	nucleolus
exos-2	GO:0005737	GO:0005737	cytoplasm
exos-2	GO:0000176;GO:0000177;GO:0000178	GO:0032991	protein-containing complex
exos-3	GO:0005634	GO:0005634	nucleus
exos-3	GO:0005730	GO:0005730	nucleolus
exos-3	GO:0005737	GO:0005737	cytoplasm
exos-3	GO:0000176;GO:0000177;GO:0000178	GO:0032991	protein-containing complex
exos-4.1	GO:0005634	GO:0005634	nucleus
exos-4.1	GO:0005654	GO:0005654	nucleoplasm
exos-4.1	GO:0005730	GO:0005730	nucleolus
exos-4.1	GO:0005737	GO:0005737	cytoplasm
exos-4.1	GO:0000176;GO:0000177;GO:0000178;GO:1902494	GO:0032991	protein-containing complex
exos-4.1	GO:0031981		
exos-8	GO:0005730	GO:0005730	nucleolus
exos-8	GO:0005737	GO:0005737	cytoplasm
exos-8	GO:0000176;GO:0000177;GO:0000178	GO:0032991	protein-containing complex
exos-9	GO:0005634	GO:0005634	nucleus
exos-9	GO:0005737	GO:0005737	cytoplasm
exos-9	GO:0000176;GO:0000177	GO:0032991	protein-containing complex
eya-1	GO:0005634	GO:0005634	nucleus
faah-1			
faah-2			
faah-3			
faah-4			
faah-5	GO:0016020	GO:0016020	membrane
faah-6			
fah-1			
famh-161	GO:0005737	GO:0005737	cytoplasm
famh-161	GO:0005856	GO:0005856	cytoskeleton
famh-161	GO:0005929	GO:0005929	cilium
famh-161	GO:0042995	GO:0042995	cell projection
famh-161	GO:0005930;GO:0035869;GO:0097546		
famk-1	GO:0005576	GO:0005576	extracellular region
famk-1	GO:0005794	GO:0005794	Golgi apparatus
famk-1	GO:0000139;GO:0016020	GO:0016020	membrane
fan-1	GO:0005634	GO:0005634	nucleus
fard-1	GO:0005777	GO:0005777	peroxisome
fard-1	GO:0016020	GO:0016020	membrane
fars-2	GO:0005737	GO:0005737	cytoplasm
